Generation_60;[200, 200, 200, 200];175.3
Generation_61;[200, 200, 200, 9];171.5
Generation_62;[200, 200, 200, 200];114.0
Generation_63;[200, 200, 200, 12];159.95
Generation_64;[200, 200, 200, 12];135.7
Generation_65;[200, 200, 200, 11];106.8
Generation_66;[200, 200, 200, 11];142.25
Generation_67;[200, 200, 200, 11];106.95
Generation_68;[200, 200, 200, 10];130.35
Generation_69;[200, 200, 195, 159];98.45
Generation_70;[200, 200, 200, 200];166.9
Generation_71;[200, 200, 200, 11];151.05
Generation_72;[200, 172, 169, 61];116.25
Generation_73;[200, 182, 173, 161];130.15
Generation_74;[200, 197, 194, 154];124.35
Generation_75;[200, 200, 175, 158];125.0
Generation_76;[200, 200, 166, 132];128.6
Generation_77;[186, 172, 168, 134];138.9
Generation_78;[200, 193, 174, 167];149.95
Generation_79;[200, 200, 192, 192];137.7
Generation_80;[200, 200, 200, 168];126.25
Generation_81;[200, 200, 200, 158];119.8
Generation_82;[200, 200, 191, 181];142.8
Generation_83;[200, 200, 200, 119];115.15
Generation_84;[200, 200, 200, 179];131.85
Generation_85;[200, 200, 200, 10];118.8
Generation_86;[200, 189, 169, 121];94.0
Generation_87;[200, 198, 196, 80];117.55
Generation_88;[200, 194, 192, 58];123.05
Generation_89;[200, 200, 200, 200];137.25
Generation_90;[200, 200, 173, 10];100.4
Generation_91;[200, 200, 200, 142];92.75
Generation_92;[200, 200, 200, 12];128.35
Generation_93;[200, 200, 196, 164];80.15
Generation_94;[200, 200, 200, 10];137.45
Generation_95;[200, 200, 197, 164];83.35
Generation_96;[200, 200, 200, 10];130.6
Generation_97;[200, 200, 200, 148];114.85
Generation_98;[200, 200, 193, 129];120.5
Generation_99;[200, 200, 200, 71];128.1
Generation_100;[200, 200, 200, 60];130.3
Generation_101;[200, 200, 200, 107];114.9
Generation_102;[200, 200, 162, 101];101.05
Generation_103;[200, 200, 200, 194];128.45
Generation_104;[200, 200, 200, 200];131.15
Generation_105;[200, 200, 200, 165];127.65
Generation_106;[200, 200, 190, 200];109.0
Generation_107;[200, 200, 200, 52];129.7
Generation_108;[200, 200, 200, 10];122.8
Generation_109;[200, 135, 124, 135];79.1
Generation_110;[200, 200, 200, 186];128.95
Generation_111;[200, 200, 192, 144];117.4
Generation_112;[200, 200, 200, 200];143.3
Generation_113;[200, 200, 200, 200];125.95
Generation_114;[200, 200, 200, 200];126.25
Generation_115;[200, 200, 187, 63];96.7
Generation_116;[200, 200, 200, 169];120.5
Generation_117;[200, 200, 200, 10];122.8
Generation_118;[200, 200, 180, 89];74.1
Generation_119;[200, 200, 200, 10];127.8
Generation_120;[200, 183, 172, 59];95.95
Generation_121;[200, 200, 200, 9];133.35
Generation_122;[200, 200, 192, 188];101.55
Generation_123;[200, 199, 182, 74];125.7
Generation_124;[200, 200, 200, 73];134.85
Generation_125;[200, 200, 196, 145];126.35
Generation_126;[200, 196, 173, 89];128.1
Generation_127;[200, 200, 200, 144];122.05
Generation_128;[200, 200, 200, 147];135.2
Generation_129;[200, 200, 200, 166];118.9
Generation_130;[200, 200, 200, 62];124.3
Generation_131;[200, 200, 200, 154];127.15
Generation_132;[200, 200, 200, 200];133.0
Generation_133;[200, 173, 171, 57];114.85
Generation_134;[200, 185, 179, 179];136.15
Generation_135;[200, 200, 200, 172];146.95
Generation_136;[200, 200, 200, 200];139.9
Generation_137;[196, 179, 172, 196];122.1
Generation_138;[200, 187, 186, 161];153.05
Generation_139;[190, 187, 179, 160];161.4
Generation_140;[196, 188, 181, 172];160.95
Generation_141;[200, 200, 191, 200];158.9
Generation_142;[178, 174, 170, 152];142.6
Generation_143;[200, 190, 186, 161];162.85
Generation_144;[200, 200, 186, 168];165.65
Generation_145;[200, 183, 182, 12];152.7
Generation_146;[190, 184, 182, 164];142.3
Generation_147;[197, 182, 179, 179];157.4
Generation_148;[200, 190, 190, 200];160.2
Generation_149;[200, 195, 182, 146];144.9
Generation_150;[200, 199, 199, 166];160.15
Generation_151;[200, 192, 189, 166];162.35
Generation_152;[199, 198, 197, 188];165.5
Generation_153;[200, 200, 200, 9];164.4
Generation_154;[200, 200, 200, 12];124.5
Generation_155;[200, 200, 200, 191];107.85
Generation_156;[200, 200, 200, 10];160.4
Generation_157;[200, 200, 200, 166];129.35
Generation_158;[200, 200, 200, 144];159.0
Generation_159;[200, 200, 200, 200];159.25
Generation_160;[200, 200, 200, 200];149.65
Generation_161;[200, 200, 200, 150];155.6
Generation_162;[200, 200, 200, 200];160.1
Generation_163;[200, 200, 200, 178];151.8
Generation_164;[200, 200, 200, 200];159.3
Generation_165;[200, 200, 200, 8];158.9
Generation_166;[200, 200, 200, 122];137.7
Generation_167;[200, 200, 200, 174];158.5
Generation_168;[200, 200, 200, 9];170.55
Generation_169;[200, 200, 200, 9];133.65
Generation_170;[200, 200, 200, 11];124.6
Generation_171;[200, 200, 200, 12];105.35
Generation_172;[200, 200, 200, 200];145.55
Generation_173;[200, 200, 200, 200];153.75
Generation_174;[200, 200, 200, 10];161.85
Generation_175;[200, 200, 200, 200];124.25
Generation_176;[200, 200, 200, 200];172.45
Generation_177;[200, 200, 200, 200];162.0
Generation_178;[200, 200, 200, 200];162.55
Generation_179;[200, 200, 200, 200];162.1
Generation_180;[200, 200, 200, 200];162.2
Generation_181;[200, 200, 200, 200];162.0
Generation_182;[200, 200, 200, 200];171.7
Generation_183;[200, 200, 200, 200];172.25
Generation_184;[200, 200, 200, 32];172.55
Generation_185;[200, 200, 200, 200];152.8
Generation_186;[200, 200, 200, 200];162.25
Generation_187;[200, 200, 200, 200];170.95
Generation_188;[200, 200, 200, 200];164.95
Generation_189;[200, 200, 200, 200];172.4
Generation_190;[200, 200, 200, 200];176.65
Generation_191;[200, 200, 200, 12];162.15
Generation_192;[200, 200, 200, 200];133.65
Generation_193;[200, 200, 200, 200];175.25
Generation_194;[200, 200, 200, 200];171.65
Generation_195;[200, 200, 200, 200];161.9
Generation_196;[200, 200, 200, 200];177.45
Generation_197;[200, 200, 200, 200];162.1
Generation_198;[200, 200, 200, 200];178.75
Generation_199;[200, 200, 200, 197];162.15
Generation_200;[200, 200, 200, 200];164.8
Generation_201;[200, 200, 200, 200];167.65
Generation_202;[200, 200, 200, 200];173.0
Generation_203;[200, 200, 200, 200];171.5
Generation_204;[200, 200, 200, 200];171.85
Generation_205;[200, 200, 200, 200];171.85
Generation_206;[200, 200, 200, 200];181.2
Generation_207;[200, 200, 200, 200];162.3
Generation_208;[200, 200, 200, 11];162.55
Generation_209;[200, 200, 200, 200];139.5
Generation_210;[200, 200, 200, 200];171.7
Generation_211;[200, 200, 200, 200];162.55
Generation_212;[200, 200, 200, 200];171.75
Generation_213;[200, 200, 200, 200];171.7
Generation_214;[200, 200, 200, 200];171.55
Generation_215;[200, 200, 200, 200];162.05
Generation_216;[200, 200, 200, 200];164.25
Generation_217;[200, 200, 200, 8];161.95
Generation_218;[200, 200, 200, 200];152.65
Generation_219;[200, 200, 200, 200];162.0
Generation_220;[200, 200, 200, 200];162.05
Generation_221;[200, 200, 200, 200];162.05
Generation_222;[200, 200, 200, 200];168.9
Generation_223;[200, 200, 200, 110];176.6
Generation_224;[200, 200, 200, 200];158.85
Generation_225;[200, 200, 200, 200];190.5
Generation_226;[200, 200, 200, 200];171.75
Generation_227;[200, 200, 200, 14];162.15
Generation_228;[200, 200, 200, 11];152.95
Generation_229;[200, 200, 200, 200];140.1
Generation_230;[200, 200, 200, 200];180.9
Generation_231;[200, 200, 200, 200];181.15
Generation_232;[200, 200, 200, 9];162.35
Generation_233;[200, 200, 200, 200];124.2
Generation_234;[200, 200, 200, 200];162.15
Generation_235;[200, 200, 200, 200];171.55
