Generation_151;[194, 194, 193, 148];155.8
Generation_152;[200, 200, 191, 200];165.2
Generation_153;[200, 200, 200, 178];150.6
Generation_154;[200, 199, 194, 162];146.0
Generation_155;[200, 200, 200, 200];176.7
Generation_156;[200, 197, 173, 200];121.7
Generation_157;[200, 195, 186, 152];159.4
Generation_158;[200, 200, 200, 200];178.2
Generation_159;[200, 200, 200, 200];134.3
Generation_160;[200, 200, 200, 200];146.7
Generation_161;[200, 200, 200, 200];143.6
Generation_162;[200, 200, 200, 200];143.5
Generation_163;[200, 200, 200, 12];143.1
Generation_164;[200, 200, 200, 12];143.1
Generation_165;[200, 200, 200, 9];98.7
Generation_166;[200, 200, 200, 9];124.2
Generation_167;[200, 200, 200, 110];81.5
Generation_168;[200, 200, 200, 10];141.4
Generation_169;[200, 200, 200, 13];105.6
Generation_170;[200, 200, 200, 14];105.6
Generation_171;[200, 200, 200, 9];121.7
Generation_172;[200, 200, 200, 13];122.0
Generation_173;[200, 200, 200, 200];140.5
Generation_174;[200, 200, 200, 200];118.6
Generation_175;[200, 200, 200, 200];143.1
Generation_176;[200, 200, 200, 200];143.5
Generation_177;[200, 200, 200, 11];143.3
Generation_178;[200, 200, 200, 10];124.4
Generation_179;[200, 200, 200, 200];86.2
Generation_180;[200, 200, 200, 200];143.5
Generation_181;[200, 200, 200, 10];125.1
Generation_182;[200, 200, 200, 10];124.0
Generation_183;[200, 200, 200, 12];100.2
Generation_184;[200, 200, 200, 200];105.6
Generation_185;[200, 200, 200, 200];143.9
Generation_186;[200, 200, 200, 200];143.5
Generation_187;[200, 200, 200, 200];125.8
Generation_188;[200, 200, 200, 200];143.4
Generation_189;[200, 200, 200, 200];136.0
Generation_190;[200, 200, 200, 132];134.1
Generation_191;[200, 200, 200, 200];161.7
Generation_192;[200, 200, 200, 11];143.0
Generation_193;[200, 200, 200, 9];143.0
Generation_194;[200, 200, 200, 9];143.2
Generation_195;[200, 200, 200, 10];88.7
Generation_196;[200, 200, 200, 200];105.3
Generation_197;[200, 200, 200, 200];143.1
Generation_198;[200, 200, 200, 200];143.4
Generation_199;[200, 200, 200, 10];143.3
Generation_200;[200, 200, 200, 200];143.1
Generation_201;[200, 200, 200, 200];143.5
Generation_202;[200, 200, 200, 200];143.3
Generation_203;[200, 200, 200, 200];142.6
Generation_204;[200, 200, 200, 12];135.4
Generation_205;[200, 200, 200, 8];121.5
Generation_206;[200, 200, 200, 200];111.6
Generation_207;[200, 200, 200, 200];145.2
Generation_208;[200, 200, 200, 200];144.5
Generation_209;[200, 200, 200, 200];139.1
Generation_210;[200, 200, 200, 200];143.5
Generation_211;[200, 200, 200, 151];137.9
Generation_212;[200, 200, 200, 200];142.0
Generation_213;[200, 200, 190, 12];110.8
Generation_214;[174, 170, 167, 166];131.0
Generation_215;[200, 200, 200, 173];162.1
Generation_216;[200, 200, 200, 200];138.1
Generation_217;[200, 172, 126, 77];91.0
Generation_218;[200, 200, 197, 197];142.7
Generation_219;[200, 200, 200, 10];147.7
Generation_220;[200, 200, 200, 200];115.0
Generation_221;[200, 200, 200, 200];124.9
Generation_222;[200, 200, 200, 200];139.6
Generation_223;[200, 200, 200, 200];139.4
Generation_224;[200, 200, 199, 9];113.0
Generation_225;[200, 200, 200, 200];83.0
Generation_226;[200, 200, 200, 200];142.9
Generation_227;[200, 200, 200, 200];143.2
Generation_228;[200, 200, 200, 200];143.6
Generation_229;[200, 200, 200, 200];142.8
Generation_230;[200, 200, 200, 12];143.1
Generation_231;[200, 200, 200, 9];143.0
Generation_232;[200, 200, 200, 13];105.4
Generation_233;[200, 200, 200, 200];69.7
Generation_234;[200, 200, 200, 200];142.8
Generation_235;[200, 200, 200, 200];143.1
Generation_236;[200, 200, 200, 10];143.0
Generation_237;[200, 200, 200, 200];143.5
Generation_238;[200, 200, 200, 200];143.2
Generation_239;[200, 200, 200, 200];143.2
Generation_240;[200, 200, 200, 9];142.6
Generation_241;[200, 200, 200, 12];86.4
Generation_242;[200, 200, 156, 200];62.4
Generation_243;[200, 200, 200, 200];135.9
Generation_244;[200, 200, 200, 200];143.5
Generation_245;[200, 200, 200, 200];143.3
Generation_246;[200, 200, 200, 200];142.9
Generation_247;[200, 200, 200, 12];143.1
Generation_248;[200, 200, 200, 200];143.0
Generation_249;[200, 200, 200, 10];143.1
Generation_250;[200, 200, 200, 200];79.4
Generation_251;[200, 200, 200, 200];134.1
Generation_252;[200, 200, 200, 200];143.0
Generation_253;[200, 200, 200, 9];143.0
Generation_254;[200, 200, 200, 200];106.0
Generation_255;[200, 200, 200, 10];143.1
Generation_256;[200, 12, 11, 10];28.7
Generation_257;[200, 111, 13, 111];39.8
Generation_258;[200, 200, 200, 145];109.3
Generation_259;[200, 200, 200, 200];139.3
Generation_260;[200, 200, 200, 200];142.8
Generation_261;[200, 200, 200, 10];142.9
Generation_262;[200, 200, 200, 200];124.5
Generation_263;[200, 200, 200, 200];143.1
Generation_264;[200, 200, 200, 200];144.8
Generation_265;[200, 200, 200, 200];143.1
Generation_266;[200, 200, 200, 200];142.9
Generation_267;[200, 200, 200, 200];143.3
Generation_268;[200, 200, 200, 200];143.8
Generation_269;[200, 200, 200, 12];141.9
Generation_270;[200, 200, 200, 200];124.1
Generation_271;[200, 200, 200, 200];143.2
Generation_272;[200, 200, 200, 200];143.1
Generation_273;[200, 200, 200, 200];143.1
Generation_274;[200, 200, 200, 200];144.3
Generation_275;[200, 200, 200, 200];143.3
Generation_276;[200, 200, 200, 200];143.3
